fundcode,name,jzrq,dwjz,gsz,gszzl,gztime,fetch_time
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8102,-0.61,2026-05-20 13:09,2026-05-20 13:12:48
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:09,2026-05-20 13:12:48
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0088,-0.27,2026-05-20 13:09,2026-05-20 13:12:48
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:12:48
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0100,-0.89,2026-05-20 13:09,2026-05-20 13:12:48
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2137,0.47,2026-05-20 13:08,2026-05-20 13:12:48
001701,国联产业升级混合,2026-05-19,3.1500,3.1571,0.22,2026-05-20 13:11,2026-05-20 13:12:48
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2776,1.81,2026-05-20 13:09,2026-05-20 13:12:48
011474,工银信息产业混合C,2026-05-19,5.1860,5.2121,0.50,2026-05-20 13:09,2026-05-20 13:12:48
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5807,0.33,2026-05-20 13:08,2026-05-20 13:12:48
000263,工银信息产业混合A,2026-05-19,5.3230,5.3524,0.55,2026-05-20 13:11,2026-05-20 13:12:48
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6419,0.08,2026-05-20 13:11,2026-05-20 13:12:48
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:09,2026-05-20 13:13:08
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9567,0.39,2026-05-20 13:09,2026-05-20 13:13:08
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:13:08
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:13:08
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6419,0.08,2026-05-20 13:11,2026-05-20 13:13:08
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:13:08
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5694,0.36,2026-05-20 13:11,2026-05-20 13:13:08
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5807,0.33,2026-05-20 13:08,2026-05-20 13:13:08
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0100,-0.89,2026-05-20 13:09,2026-05-20 13:13:08
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0088,-0.27,2026-05-20 13:09,2026-05-20 13:13:08
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1162,-0.39,2026-05-20 13:11,2026-05-20 13:13:08
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:13:08
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9771,0.00,2026-05-20 13:09,2026-05-20 13:13:08
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7944,0.12,2026-05-20 13:09,2026-05-20 13:13:08
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2776,1.81,2026-05-20 13:09,2026-05-20 13:13:08
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5253,1.78,2026-05-20 13:11,2026-05-20 13:13:08
001701,国联产业升级混合,2026-05-19,3.1500,3.1571,0.22,2026-05-20 13:11,2026-05-20 13:13:08
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:09,2026-05-20 13:13:08
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6442,1.67,2026-05-20 13:09,2026-05-20 13:13:08
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8995,-0.99,2026-05-20 13:11,2026-05-20 13:13:08
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3326,0.84,2026-05-20 13:09,2026-05-20 13:13:08
011474,工银信息产业混合C,2026-05-19,5.1860,5.2121,0.50,2026-05-20 13:09,2026-05-20 13:13:08
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4789,0.28,2026-05-20 13:08,2026-05-20 13:13:08
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8102,-0.61,2026-05-20 13:09,2026-05-20 13:13:08
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2178,-0.58,2026-05-20 13:08,2026-05-20 13:13:08
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1942,0.45,2026-05-20 13:09,2026-05-20 13:13:08
000263,工银信息产业混合A,2026-05-19,5.3230,5.3524,0.55,2026-05-20 13:11,2026-05-20 13:13:08
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8760,0.89,2026-05-20 13:08,2026-05-20 13:13:08
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2137,0.47,2026-05-20 13:08,2026-05-20 13:13:08
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1320,-0.06,2026-05-20 13:08,2026-05-20 13:13:08
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1320,-0.06,2026-05-20 13:08,2026-05-20 13:13:28
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4788,0.27,2026-05-20 13:09,2026-05-20 13:13:28
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7944,0.12,2026-05-20 13:09,2026-05-20 13:13:28
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9567,0.39,2026-05-20 13:09,2026-05-20 13:13:28
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1162,-0.39,2026-05-20 13:11,2026-05-20 13:13:28
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2180,-0.56,2026-05-20 13:09,2026-05-20 13:13:28
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1942,0.45,2026-05-20 13:09,2026-05-20 13:13:28
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:09,2026-05-20 13:13:28
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:13:28
001701,国联产业升级混合,2026-05-19,3.1500,3.1546,0.15,2026-05-20 13:12,2026-05-20 13:13:28
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6502,1.78,2026-05-20 13:11,2026-05-20 13:13:28
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5694,0.36,2026-05-20 13:11,2026-05-20 13:13:28
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5253,1.78,2026-05-20 13:11,2026-05-20 13:13:28
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:09,2026-05-20 13:13:28
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2141,0.49,2026-05-20 13:09,2026-05-20 13:13:28
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8995,-0.99,2026-05-20 13:11,2026-05-20 13:13:28
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4367,4.60,2026-05-20 13:09,2026-05-20 13:13:28
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0088,-0.27,2026-05-20 13:09,2026-05-20 13:13:28
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:13:28
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6354,-0.10,2026-05-20 13:12,2026-05-20 13:13:28
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3326,0.84,2026-05-20 13:09,2026-05-20 13:13:28
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5788,0.25,2026-05-20 13:09,2026-05-20 13:13:28
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8753,0.86,2026-05-20 13:09,2026-05-20 13:13:28
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5197,-1.10,2026-05-20 13:09,2026-05-20 13:13:28
000263,工银信息产业混合A,2026-05-19,5.3230,5.3463,0.44,2026-05-20 13:12,2026-05-20 13:13:28
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8104,-0.60,2026-05-20 13:11,2026-05-20 13:13:28
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2776,1.81,2026-05-20 13:09,2026-05-20 13:13:28
000595,嘉实泰和混合,2026-05-19,3.8900,3.8836,-0.17,2026-05-20 13:12,2026-05-20 13:13:28
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9785,0.03,2026-05-20 13:11,2026-05-20 13:13:28
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:13:28
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1993,0.55,2026-05-20 13:11,2026-05-20 13:13:48
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2180,-0.56,2026-05-20 13:09,2026-05-20 13:13:48
001701,国联产业升级混合,2026-05-19,3.1500,3.1546,0.15,2026-05-20 13:12,2026-05-20 13:13:48
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3326,0.84,2026-05-20 13:09,2026-05-20 13:13:48
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:13:48
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5253,1.78,2026-05-20 13:11,2026-05-20 13:13:48
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5788,0.25,2026-05-20 13:09,2026-05-20 13:13:48
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6354,-0.10,2026-05-20 13:12,2026-05-20 13:13:48
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9785,0.03,2026-05-20 13:11,2026-05-20 13:13:48
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:13:48
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2141,0.49,2026-05-20 13:09,2026-05-20 13:13:48
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:09,2026-05-20 13:13:48
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:13:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1162,-0.39,2026-05-20 13:11,2026-05-20 13:13:48
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:13:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9567,0.39,2026-05-20 13:09,2026-05-20 13:13:48
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7944,0.12,2026-05-20 13:09,2026-05-20 13:13:48
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2776,1.81,2026-05-20 13:09,2026-05-20 13:13:48
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8991,1.88,2026-05-20 13:09,2026-05-20 13:13:48
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0121,-0.79,2026-05-20 13:11,2026-05-20 13:13:48
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4788,0.27,2026-05-20 13:09,2026-05-20 13:13:48
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5694,0.36,2026-05-20 13:11,2026-05-20 13:13:48
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1320,-0.06,2026-05-20 13:08,2026-05-20 13:13:48
000263,工银信息产业混合A,2026-05-19,5.3230,5.3463,0.44,2026-05-20 13:12,2026-05-20 13:13:48
000595,嘉实泰和混合,2026-05-19,3.8900,3.8836,-0.17,2026-05-20 13:12,2026-05-20 13:13:48
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:09,2026-05-20 13:13:48
011474,工银信息产业混合C,2026-05-19,5.1860,5.2146,0.55,2026-05-20 13:11,2026-05-20 13:13:48
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0088,-0.27,2026-05-20 13:09,2026-05-20 13:13:48
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:13:48
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6502,1.78,2026-05-20 13:11,2026-05-20 13:13:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1162,-0.39,2026-05-20 13:11,2026-05-20 13:14:08
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:14:08
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1993,0.55,2026-05-20 13:11,2026-05-20 13:14:08
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:14:08
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7986,0.23,2026-05-20 13:11,2026-05-20 13:14:08
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9567,0.39,2026-05-20 13:09,2026-05-20 13:14:08
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4788,0.27,2026-05-20 13:09,2026-05-20 13:14:08
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6502,1.78,2026-05-20 13:11,2026-05-20 13:14:08
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1581,0.18,2026-05-20 13:11,2026-05-20 13:14:08
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2180,-0.56,2026-05-20 13:09,2026-05-20 13:14:08
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1330,-0.01,2026-05-20 13:11,2026-05-20 13:14:08
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3358,0.91,2026-05-20 13:11,2026-05-20 13:14:08
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:14:08
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5152,1.60,2026-05-20 13:12,2026-05-20 13:14:08
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0156,-0.25,2026-05-20 13:11,2026-05-20 13:14:08
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0121,-0.79,2026-05-20 13:11,2026-05-20 13:14:08
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2141,0.49,2026-05-20 13:09,2026-05-20 13:14:08
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8104,-0.60,2026-05-20 13:11,2026-05-20 13:14:08
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:14:08
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9740,-0.06,2026-05-20 13:12,2026-05-20 13:14:08
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0096,-0.25,2026-05-20 13:11,2026-05-20 13:14:08
001701,国联产业升级混合,2026-05-19,3.1500,3.1546,0.15,2026-05-20 13:12,2026-05-20 13:14:08
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5694,0.36,2026-05-20 13:11,2026-05-20 13:14:08
011474,工银信息产业混合C,2026-05-19,5.1860,5.2146,0.55,2026-05-20 13:11,2026-05-20 13:14:08
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6354,-0.10,2026-05-20 13:12,2026-05-20 13:14:08
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8995,-0.99,2026-05-20 13:11,2026-05-20 13:14:08
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8771,0.95,2026-05-20 13:11,2026-05-20 13:14:08
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2785,1.89,2026-05-20 13:11,2026-05-20 13:14:08
000263,工银信息产业混合A,2026-05-19,5.3230,5.3463,0.44,2026-05-20 13:12,2026-05-20 13:14:08
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:11,2026-05-20 13:14:08
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1993,0.55,2026-05-20 13:11,2026-05-20 13:14:28
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:14:28
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2188,-0.49,2026-05-20 13:11,2026-05-20 13:14:28
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1154,-0.46,2026-05-20 13:12,2026-05-20 13:14:28
001701,国联产业升级混合,2026-05-19,3.1500,3.1546,0.15,2026-05-20 13:12,2026-05-20 13:14:28
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7986,0.23,2026-05-20 13:11,2026-05-20 13:14:28
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8995,-0.99,2026-05-20 13:11,2026-05-20 13:14:29
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3358,0.91,2026-05-20 13:11,2026-05-20 13:14:29
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1330,-0.01,2026-05-20 13:11,2026-05-20 13:14:29
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6502,1.78,2026-05-20 13:11,2026-05-20 13:14:29
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9740,-0.06,2026-05-20 13:12,2026-05-20 13:14:29
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4787,0.27,2026-05-20 13:11,2026-05-20 13:14:29
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2141,0.49,2026-05-20 13:09,2026-05-20 13:14:29
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0156,-0.25,2026-05-20 13:11,2026-05-20 13:14:29
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5684,0.32,2026-05-20 13:12,2026-05-20 13:14:29
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1581,0.18,2026-05-20 13:11,2026-05-20 13:14:29
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5152,1.60,2026-05-20 13:12,2026-05-20 13:14:29
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6354,-0.10,2026-05-20 13:12,2026-05-20 13:14:29
011120,富国创新科技混合C,2026-05-19,4.5970,4.6379,0.89,2026-05-20 13:11,2026-05-20 13:14:29
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9591,0.45,2026-05-20 13:11,2026-05-20 13:14:29
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8771,0.95,2026-05-20 13:11,2026-05-20 13:14:29
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2785,1.89,2026-05-20 13:11,2026-05-20 13:14:29
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0096,-0.25,2026-05-20 13:11,2026-05-20 13:14:29
000263,工银信息产业混合A,2026-05-19,5.3230,5.3463,0.44,2026-05-20 13:12,2026-05-20 13:14:29
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0121,-0.79,2026-05-20 13:11,2026-05-20 13:14:29
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:14:29
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8104,-0.60,2026-05-20 13:11,2026-05-20 13:14:29
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:14:29
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:11,2026-05-20 13:14:29
011474,工银信息产业混合C,2026-05-19,5.1860,5.2146,0.55,2026-05-20 13:11,2026-05-20 13:14:29
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1581,0.18,2026-05-20 13:11,2026-05-20 13:14:48
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1993,0.55,2026-05-20 13:11,2026-05-20 13:14:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9591,0.45,2026-05-20 13:11,2026-05-20 13:14:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1154,-0.46,2026-05-20 13:12,2026-05-20 13:14:48
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6399,1.60,2026-05-20 13:12,2026-05-20 13:14:48
011120,富国创新科技混合C,2026-05-19,4.5970,4.6302,0.72,2026-05-20 13:12,2026-05-20 13:14:48
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4787,0.27,2026-05-20 13:11,2026-05-20 13:14:48
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5152,1.60,2026-05-20 13:12,2026-05-20 13:14:48
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7986,0.23,2026-05-20 13:11,2026-05-20 13:14:48
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6354,-0.10,2026-05-20 13:12,2026-05-20 13:14:48
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2188,-0.49,2026-05-20 13:11,2026-05-20 13:14:48
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1296,-0.17,2026-05-20 13:12,2026-05-20 13:14:48
001701,国联产业升级混合,2026-05-19,3.1500,3.1544,0.14,2026-05-20 13:12,2026-05-20 13:14:48
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3289,0.75,2026-05-20 13:12,2026-05-20 13:14:48
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4109,-0.16,2026-05-20 13:12,2026-05-20 13:14:48
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:14:48
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8986,-1.09,2026-05-20 13:12,2026-05-20 13:14:48
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8095,-0.65,2026-05-20 13:12,2026-05-20 13:14:48
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0156,-0.25,2026-05-20 13:11,2026-05-20 13:14:48
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9740,-0.06,2026-05-20 13:12,2026-05-20 13:14:48
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8771,0.95,2026-05-20 13:11,2026-05-20 13:14:48
011474,工银信息产业混合C,2026-05-19,5.1860,5.2146,0.55,2026-05-20 13:11,2026-05-20 13:14:48
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2769,1.76,2026-05-20 13:12,2026-05-20 13:14:48
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:11,2026-05-20 13:14:48
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2143,0.51,2026-05-20 13:11,2026-05-20 13:14:48
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0121,-0.79,2026-05-20 13:11,2026-05-20 13:14:48
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5684,0.32,2026-05-20 13:12,2026-05-20 13:14:48
000263,工银信息产业混合A,2026-05-19,5.3230,5.3444,0.40,2026-05-20 13:12,2026-05-20 13:14:48
000595,嘉实泰和混合,2026-05-19,3.8900,3.8836,-0.17,2026-05-20 13:12,2026-05-20 13:14:48
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0074,-0.32,2026-05-20 13:12,2026-05-20 13:14:48
